line_id,writer_id
d04-037-03,187
g06-045g-00,338
h02-043-06,373
l01-119-00,466
a01-113-06,18
r03-110-00,668
f04-096-00,193
c03-021f-09,155
h07-030a-03,387
h02-008-01,363
h07-040-02,388
a03-050-08,0
g04-011-03,273
a01-049-06,12
e06-053-00,208
c01-014-05,135
c03-081a-07,150
a01-026u-10,0
g04-055-03,323
b01-027-04,89
d06-072-10,207
a06-134-03,85
n06-128-02,588
e07-086-04,247
l07-074-04,495
e07-000-02,85
m02-102-08,533
a04-085-07,63
c06-128-07,128
e04-068-02,237
l04-087-00,486
c03-003a-03,150
g06-045r-01,348
f04-011-03,272
j06-018-09,415
f07-032a-05,288
n04-156-07,585
a02-032-04,25
b03-104-01,104
k04-106-01,449
l01-065-02,461
e06-037-05,202
b04-140-04,112
d05-021-00,199
a04-027-02,59
k04-079-03,446
h04-000-05,239
a01-026-07,9
g06-093-02,349
c02-000-03,137
a02-102-08,37
l01-105-05,464
d01-024-04,176
h01-010-01,357
c03-096c-07,152
h01-000-05,356
e07-101-07,248
a05-108-06,0
e02-091-05,226
g06-031l-03,343
a06-036-05,71
c03-003f-03,155
n02-151-01,568
f01-053-01,250
a01-096u-02,0
a01-117u-06,0
n04-213-07,587
g06-050m-07,344
g01-031-07,298
g06-037k-05,342
h07-007-09,355
g01-000-01,217
l04-026-00,481
c06-020-06,125
a05-029-00,0
r03-065-02,664
b05-083-03,121
f04-039-07,277
l04-170-03,493
j04-076-00,409
e06-041-08,202
c04-110-02,168
m04-113-06,547
e07-108-09,248
n06-111-06,588
c03-003f-07,155
r06-057-04,670
p03-009-02,613
b04-128-06,111
b05-038-01,117
b01-000-02,87
b06-097-01,123
a02-106-00,37
g06-047o-08,346
j06-008-06,384
a03-006-05,40
j01-042-00,394
k04-068-05,445
n02-000-06,559
h07-020-05,385
e07-094-02,248
e01-062-06,213
l01-065-00,461
g04-072-08,325
d05-013-07,200
g06-037h-08,339
d04-066-00,191
e06-021-02,206
d04-125-03,198
a03-017-03,44
g06-011k-09,342
b05-088-03,122
j06-005-01,384
a01-000u-05,0
l03-004-01,477
c02-056-07,145
h01-024-01,359
a06-147-06,85
d04-117-02,197
m02-083-06,529
e02-117-01,229
h01-004-05,301
a03-009-06,41
l01-199-06,475
n04-031-07,582
c06-014-06,129
d06-020-06,173
a04-089-00,63
c02-000-07,137
f03-182-07,269
a05-094-09,0
k03-144-01,433
m03-020-05,538
a05-039-06,0
p02-017-02,595
a01-132-03,20
g06-018o-08,346
e06-015-09,204
g06-037h-05,339
a02-106-04,37
k04-017-06,239
n04-009-06,550
n02-157-08,570
j01-049-06,395
a01-043u-08,0
g07-000b-00,293
d06-063-00,173
b02-035-08,95
d04-131-00,198
e06-053-06,208
m04-138-07,547
a02-053-00,29
p03-112-09,567
e02-014-04,219
g07-022a-02,351
a01-107u-02,0
e01-050-06,213
h07-025-04,386
b01-027-07,89
p02-027-00,597
c06-005-06,125
n02-028-08,561
a01-014x-04,8
k04-061-02,444
d06-086-00,208
k07-125-00,455
g06-031o-03,346
g06-050j-07,341
a04-092-00,64
p06-242-05,635
a03-023-06,46
m04-238-03,550
h04-057-02,380
d05-025-09,199
n03-103-01,577
g01-074-05,300
p02-139-05,608
a02-098-02,26
g06-031l-01,343
b05-079-06,120
b05-045-04,117
g06-018p-04,347
l07-190-00,498
h04-082-06,383
g06-050g-02,338
e04-127-06,243
g01-019-00,296
g04-081-03,327
b04-107-01,111
l04-124-00,489
a01-058u-08,0
e01-119-04,217
f07-084b-06,291
e02-021-02,221
m01-012-01,500
g01-074-03,300
a04-072-04,62
g04-063-03,324
h02-037-05,371
g01-031-00,298
p02-101-00,600
g06-089-00,349
k07-122-02,455
p01-147-02,589
a04-015-04,59
b01-073-05,91
j04-046-09,405
a01-030u-02,0
r02-054-01,642
b06-004-04,124
h04-000-07,239
k04-093-02,447
m01-032-08,504
a01-132u-00,0
n03-097-02,577
p06-096-00,634
l07-065-01,495
g06-089-01,349
c03-094f-04,155
n01-052-00,557
g03-000-08,308
e06-070-06,207
e06-030-09,204
c03-016a-03,150
r02-038-05,641
j06-051-06,415
g06-018e-06,336
g04-039-07,320
n01-009-08,553
a01-049-03,12
f04-064-01,280
g07-007b-05,350
e02-021-05,221
j07-000-07,393
b06-064-10,133
d06-100-00,207
k02-053-01,422
h07-000-01,355
r02-070-01,645
l04-106-05,488
p03-112-07,567
a01-020x-01,10
r02-013-06,640
d06-027-04,206
a05-022-03,0
f07-006-00,286
h04-049-03,378
k03-157-00,435
a01-043u-09,0
n02-146-01,81
g06-037l-08,343
c03-003c-07,152
p03-029-03,617
k07-134-05,455
n03-064-03,572
c04-008-04,158
g06-031o-02,346
b05-055-00,118
g06-045f-00,337
e06-000-03,206
c03-021c-07,152
g01-045-01,299
l04-082-02,485
e02-000-03,218
a03-043-02,52
g01-027-03,297
k04-119-05,449
c06-043-04,133
l04-012-04,480
g06-011l-00,343
a03-011-00,42
g04-095-08,273
g06-026l-02,343
g06-045p-00,347
b06-042-05,131
k04-054-05,443
j07-000-01,393
e06-015-00,204
p03-185-00,632
e04-068-05,237
r03-110-09,668
k07-141-06,455
e04-099-04,241
d07-100-06,209
g07-047-06,353
a01-122u-09,0
m02-102-10,533
n02-120-03,315
g02-062-03,304
c03-000d-00,153
p02-127-02,605
e04-008-03,230
d05-008-02,199
c02-003-06,138
c06-039-00,123
f04-032-00,276
p02-017-03,595
p03-023-05,615
g07-014b-00,350
d04-131-06,198
c06-111-07,124
g04-098-05,329
c03-000f-05,155
l04-159-08,492
f04-083-09,283
c01-066-04,136
m04-113-03,547
h04-082-03,383
c03-007c-00,152
h07-033a-04,387
b04-010-09,107
c04-150-00,170
h07-000-04,355
a03-063-01,55
f02-030-03,261
h07-060a-00,389
k04-110-03,450
a02-120-10,39
m03-020-04,538
g06-026h-02,339
a01-053-00,13
c03-094e-09,154
g04-011-08,273
f07-081a-00,292
a05-058-05,0
g05-087-04,331
r02-013-01,640
a02-093-03,26
g01-037-03,298
n06-092-05,588
a05-084-07,0
r02-070-03,645
g06-109-07,349
j04-094-02,411
a06-128-08,84
e01-062-03,213
m02-106-01,527
j04-035-06,405
c02-089-00,149
c06-011-04,173
n02-154-00,569
c03-096d-05,153
d06-091-04,202
k04-057-04,444
a02-017-06,25
g04-022-00,319
n02-127-06,315
b05-045-07,117
j06-014-04,384
j06-034-05,415
a06-090-05,79
b06-019-02,128
g07-038-03,353
g06-042m-01,344
c03-021b-05,151
p02-121-03,604
e06-037-03,202
a05-073-07,0
n06-123-06,588
c02-056-01,145
f01-058-05,250
g06-037b-02,333
l01-095-03,463
b01-053-02,90
n04-092-07,584
g06-026c-00,334
g07-034-06,352
g01-037-04,298
f07-032a-00,288
a04-066-05,62
a02-102-06,37
g06-037o-06,346
j06-026-05,415
k04-050-05,443
e04-052-01,235
g07-071a-07,354
k04-010-05,440
j04-035-01,405
h07-051b-10,388
m04-000-01,544
d01-118-06,181
c03-016b-01,151
g06-031c-06,334
e07-079-08,247
b06-097-00,123
l04-130-05,490
r06-000-02,635
f07-069-01,291
a01-132-05,20
h04-028-09,376
d04-125-00,198
l07-172-08,498
g06-018o-07,346
r03-002-08,658
b04-107-03,111
r03-115-01,669
j04-012-02,401
a03-023-05,46
m01-026-01,503
g06-011k-03,342
h07-017-08,385
r02-060-05,643
g06-031j-06,341
c04-013-05,158
c03-094e-07,154
n01-057-01,558
a01-102u-01,0
m04-216-03,549
g06-047o-00,346
a04-019-01,59
f01-147-05,256
b03-109-00,105
a04-039-09,60
p06-248-00,635
n06-163-01,551
r03-084-09,665
a04-099-03,64
e06-026-06,205
f07-081b-04,291
b06-071-07,128
h07-025-03,386
g07-084-00,355
f07-028b-07,289
e01-055-01,181
d01-019-01,175
a01-063-04,13
g06-011b-08,333
n02-004-06,560
g06-011g-03,338
c04-122-04,164
a02-102-05,37
f07-009-09,286
l04-082-06,485
n06-156-06,551
h07-023-07,385
c06-083-05,174
e01-107-08,216
h06-003-05,349
a06-039-07,72
n04-213-00,587
n02-054-08,564
r03-090-04,666
m04-038-01,545
e07-061-07,246
a01-102-01,16
c03-021c-02,152
a02-050-01,28
c06-052-01,126
b05-083-08,121
b06-075-09,124
g04-003-02,239
f04-004-07,272
h01-007-04,356
m06-031-03,552
n01-052-08,557
h02-024-03,368
r06-121-02,671
g04-011-01,273
a03-014-06,43
c04-080-04,165
b01-089-01,92
g06-026j-06,341
f01-066-01,251
a05-000-00,0
r06-106-08,671
n04-015-02,582
c03-003e-01,154
j07-012-07,393
p02-105-04,601
g06-050e-04,336
d06-020-02,173
g06-037b-05,333
j04-046-08,405
d06-067-00,205
b04-004-08,107
c06-043-00,133
n02-157-02,570
a03-066-07,56
f07-028a-06,288
r02-117-07,651
e07-079-04,247
a02-111-04,37
c02-089-04,149
a02-098-03,26
a05-062-06,0
b04-020-05,107
n04-163-04,585
g07-047-08,353
c03-094a-02,150
k07-122-08,455
p03-029-05,617
p02-150-04,610
p01-174-06,592
m04-246-03,550
d07-096-08,209
l07-080-02,496
h07-030a-08,387
g06-011p-03,347
g06-050e-02,336
c06-005-02,125
a01-020-07,9
p06-242-07,635
a01-077-07,16
c01-014-10,135
a04-050-02,61
b06-019-07,128
n04-139-03,585
g06-011j-10,341
n04-060-03,583
c04-144-06,170
j04-065-01,408
f03-182-02,269
r03-053-03,315
p03-069-04,621
e04-011-02,231
k04-028-00,442
e02-086-01,225
l04-082-03,485
g06-047k-00,342
m04-012-06,544
l01-007-03,458
e06-003-03,204
h07-044a-08,388
g01-067-03,300
n04-130-05,585
c04-017-03,159
a01-049-10,12
c03-087e-01,154
g06-011b-00,333
g01-031-02,298
d06-082-02,174
n04-022-00,582
b06-032-05,130
g06-011j-01,341
a01-091-01,16
n06-182-04,551
b04-169-03,113
a03-034-02,49
k04-106-03,449
e04-114-07,242
e01-059-05,213
b01-094-09,92
p03-012-05,614
a03-034-05,49
m06-019-07,551
b02-013-08,95
a05-113-09,0
g04-101-06,329
a01-058x-06,14
d04-047-00,188
g06-018f-03,337
k04-126-05,451
g06-037o-07,346
d04-121-03,197
j06-008-09,384
c03-003d-04,153
j04-046-05,405
c03-016e-03,154
f07-032b-09,289
a05-094-04,0
c06-128-06,128
k02-097-09,427
f07-032a-09,288
r06-076-01,670
l04-005-02,480
j06-008-04,384
j04-098-03,412
g01-008-03,295
r06-049-02,670
l04-005-03,480
b05-074-09,119
e07-007-00,245
g06-037l-09,343
g06-047b-04,333
g01-088-02,302
j01-049-05,395
h02-022-02,367
h07-000-05,355
m02-066-04,524
a06-057-05,75
g06-045r-02,348
g07-047-01,353
c06-111-06,124
l07-135-02,497
n02-028-05,561
c04-089-01,166
e01-032-00,212
c03-016a-01,150
c03-087d-09,153
b05-088-04,122
c03-094f-00,155
g06-050d-03,335
h07-017-07,385
g01-000-03,217
a06-090-01,79
h07-066a-01,389
f07-101a-06,294
c03-081a-04,150
f01-147-01,256
f04-071-04,281
m06-083-03,552
g06-011b-06,333
g06-050o-05,346
k04-033-02,442
b06-045-01,132
a04-059-07,61
a04-031-05,60
c02-012-09,140
m01-060-03,508
f07-013-01,287
a01-128u-00,0
r02-089-00,649
c06-027-04,128
j04-111-00,414
d04-101-05,195
e04-079-06,238
c03-007f-05,155
k04-050-03,443
c03-084a-06,150
g06-026h-00,339
a01-102-02,16
m04-093-09,546
f03-191-01,270
g07-042-04,353
j07-000-00,393
g06-011a-09,332
c03-094c-07,152
b06-019-09,128
b02-097-02,97
a01-020-08,9
k04-163-02,453
f07-028b-08,289
d07-089-00,209
m01-038-04,505
g06-018o-01,346
p01-147-06,589
a06-110-03,82
k04-136-02,451
g04-043-00,321
a01-117-06,19
b05-062-05,118
n04-107-00,584
f07-092a-03,292
b02-097-04,97
r06-053-06,670
g06-031c-02,334
r02-078-03,647
m04-200-05,549
g06-031n-00,345
e01-025-09,211
k04-126-04,451
p06-058-04,634
a04-006-07,58
a06-039-08,72
b02-013-09,95
l04-071-05,484
h04-052-03,379
a01-082u-00,0
h07-075-02,391
f07-088b-04,293
h04-021-05,330
b01-004-02,87
h07-003-09,355
m02-112-01,535
l01-105-00,464
d04-071-03,192
b01-094-02,92
g04-095-00,273
f07-092b-01,293
g07-042-05,353
a01-082u-04,0
f07-088a-08,292
a01-026u-01,0
g06-045j-06,341
p02-105-07,601
j01-049-01,395
e02-021-07,221
l04-062-08,483
f07-092a-05,292
g07-084-01,355
c01-014-07,135
r06-066-07,670
f07-021a-01,288
b01-014-07,88
h01-030-06,361
f04-087-00,283
a06-114-01,83
d06-027-07,206
n02-054-02,564
e01-032-01,212
m02-102-01,533
e04-083-03,239
a04-035-03,60
c02-007-08,139
d07-100-07,209
g07-079a-08,285
g07-026b-02,352
m01-084-04,510
a05-113-01,0
m06-048-03,552
d04-016-02,185
g06-045l-05,343
e04-034-06,234
g07-084-06,355
f07-019b-08,287
g06-050l-00,343
d01-104-05,180
f07-000-03,285
g01-043-09,299
c02-049-06,144
h07-063b-00,390
h04-028-07,376
f01-075-00,253
n06-128-00,588
l04-066-02,484
a05-004-04,65
g06-047g-03,338
b06-023-00,123
n04-202-08,587
d05-025-08,199
a01-102u-04,0
c03-016c-08,152
a01-096u-09,0
a01-026u-00,0
d04-075-01,192
h07-037a-00,387
f07-042b-06,289
a05-022-06,0
n02-127-03,315
c04-122-06,164
d06-003-04,203
c03-087a-03,150
k02-029-01,420
e01-025-03,211
l04-147-03,491
r02-000-07,636
a01-053u-00,0
c06-076-07,128
f04-028-05,275
g06-045m-06,344
c02-049-00,144
a03-073-02,0
b01-127-04,94
l04-130-09,490
b01-132-08,94
d04-096-01,195
b06-082-02,132
b04-020-02,107
g06-050g-03,338
d01-056-09,178
m01-121-04,513
l04-000-04,479
a01-113-00,18
m06-056-00,552
b06-008-09,125
k04-039-03,439
c03-007a-07,150
m04-007-05,544
c03-094b-04,151
p02-131-02,606
a01-068u-01,0
p03-142-04,626
c01-066-00,136
l04-098-00,487
g06-037h-10,339
n02-157-06,570
j06-051-02,415
b04-089-04,110
h02-004-01,362
f04-064-04,280
r02-146-02,655
g04-043-02,321
g06-037i-06,340
h07-030a-02,387
c02-049-05,144
c02-022-04,140
k04-010-10,440
b01-038-06,89
e07-012-00,246
l07-111-07,496
p03-027-06,616
c04-165-01,172
c04-008-07,158
a03-089-00,0
m06-019-04,551
a02-078-01,34
a06-064-01,76
r02-081-02,648
f07-028b-00,289
g07-000a-09,294
l01-016-03,458
a01-038x-01,11
a01-020-01,9
f02-038-08,263
c03-007a-00,150
g06-050b-07,333
e01-029-08,212
l01-111-03,465
c03-084e-01,154
f04-039-00,277
r06-044-03,670
d06-063-06,173
l04-141-02,491
g06-031p-03,347
a06-004-04,66
b04-162-01,113
a01-068u-08,0
n04-044-03,582
e07-072-06,246
e04-068-06,237
g06-026j-01,341
g06-018k-02,342
l01-143-05,469
h07-040-10,388
e04-062-05,237
r06-018-03,635
d06-041-06,208
n06-156-04,551
f07-009-04,286
h06-092-09,384
r02-060-04,643
b04-040-04,108
r06-103-06,671
h07-028a-05,387
n06-119-01,588
a02-124-00,37
g06-050o-03,346
k04-010-03,440
m06-106-01,552
f04-083-03,283
c04-056-07,162
a04-023-03,59
g06-042l-02,343
g06-026h-01,339
m02-109-05,534
k02-036-04,421
h06-079-02,384
m04-012-08,544
k04-093-05,447
k07-176-11,456
c01-014-06,135
a02-027-05,25
e06-003-09,204
e01-107-03,216
n04-048-07,583
g06-011p-06,347
h07-080-08,391
m04-123-07,547
a03-023-02,46
e01-055-00,181
c03-016c-02,152
p06-030-01,634
h07-025a-05,385
g04-060-04,324
a01-053u-05,0
b06-087-07,134
c02-049-01,144
a03-071-00,0
p02-131-07,606
e01-032-06,212
r06-062-03,670
g01-034-03,298
g06-115-00,349
b01-014-03,88
m02-102-05,533
a03-054-01,53
h01-014-08,357
g06-045h-00,339
d06-063-03,173
r06-022-00,635
c06-100-00,123
e07-094-03,248
g06-011r-01,348
f04-071-07,281
c03-021f-08,155
a05-004-03,65
a04-039-00,60
k02-097-02,427
g02-059-03,303
r02-013-07,640
g06-045n-07,345
g06-037n-05,345
f02-038-03,263
c04-160-02,171
n06-194-04,551
n04-031-02,582
h01-004-03,301
e01-025-08,211
h07-069-03,391
c03-081c-01,152
f04-100-06,193
b05-045-03,117
e02-025-07,222
h01-007-02,356
b06-079-06,130
g07-030-04,352
n02-109-01,315
p02-139-00,608
b01-127-09,94
c04-098-00,166
g07-000b-09,293
m01-110-05,514
f04-083-05,283
a01-072x-05,1
e01-092-03,215
a04-089-05,63
r02-127-04,652
g01-083-08,301
a01-020x-03,10
c06-080-04,133
j04-019-06,403
d06-050-05,174
g07-079a-06,285
h01-000-09,356
m04-231-05,550
n03-103-07,577
j06-026-07,415
j04-103-03,413
g06-031a-05,332
f04-039-04,277
g06-011k-04,342
b04-169-06,113
n04-009-05,550
r03-050-02,662
a01-087-02,17
a04-066-00,62
j06-022-06,415
a01-026-06,9
l04-163-04,493
b06-064-00,133
a02-078-06,34
n02-104-03,315
m04-209-01,549
a01-007-00,4
a05-104-05,0
e04-019-01,232
l01-065-09,461
c04-023-04,160
l07-052-04,495
p06-104-00,634
g06-050i-04,340
d04-016-04,185
a03-059-09,54
c02-035-02,143
b04-140-02,112
c04-044-07,161
r06-130-03,671
h07-013-01,385
n06-133-05,588
c03-016c-07,152
b01-089-02,92
l04-102-00,487
e06-010-01,203
n04-092-05,584
g06-050j-01,341
l01-119-01,466
f07-000-07,285
r06-103-04,671
f07-101a-02,294
g04-011-05,273
a06-051-08,74
g04-095-04,273
j06-056-00,415
g06-047b-00,333
b01-044-01,90
d01-052-00,177
c02-049-08,144
f04-096-05,193
d05-025-07,199
r02-078-01,647
e06-030-04,204
r06-041-08,670
g06-037b-03,333
l01-173-01,471
c06-103-00,129
p01-174-07,592
r06-126-00,671
g06-045l-03,343
j01-063-06,397
j04-008-07,400
g07-022b-00,352
b03-109-03,105
k04-085-02,447
m01-017-07,501
b04-147-07,112
f04-100-07,193
d01-049-08,177
b05-083-07,121
a02-111-11,37
g06-026j-03,341
f07-024b-09,287
l03-004-09,477
a02-008-03,23
h02-040-09,372
h02-049-03,375
f02-033-02,259
a05-013-06,0
c03-087f-06,155
d06-060-04,208
f01-135-03,255
n01-031-06,555
l07-111-08,496
h07-044a-07,388
g01-045-06,299
h07-078-02,391
n02-120-05,315
g05-098-02,118
f01-135-07,255
c01-014-08,135
m04-145-00,548
n02-098-05,567
p06-104-04,634
h07-069-01,391
r06-044-10,670
m03-110-06,542
n02-104-04,315
g06-018i-04,340
e01-113-05,216
a06-051-01,74
a06-147-03,85
b05-098-04,121
g06-018j-00,341
f07-046b-07,290
c02-030-02,142
k02-029-02,420
g06-011g-00,338
g07-050-06,353
j06-051-08,415
g06-011b-04,333
a05-048-02,0
m06-076-00,552
b01-023-04,88
l03-000-06,476
h07-028a-00,387
p02-150-06,610
a06-008-02,67
l01-133-05,468
m02-075-04,527
a01-030-05,5
r06-044-02,670
h07-013-09,385
g06-031g-04,338
p03-023-03,615
h02-040-05,372
g07-044-07,353
h02-004-06,362
c04-110-00,168
k04-017-01,239
r02-006-04,638
p03-189-02,633
l04-071-06,484
c03-087c-06,152
n02-157-03,570
a03-020-09,45
k07-134-02,455
a06-119-00,84
a01-030-00,5
g06-018r-02,348
b01-038-08,89
e07-105-01,248
a05-116-05,0
f01-085-01,254
g06-011j-05,341
h01-007-06,356
m04-123-02,547
h06-096-07,384
a05-044-07,0
a05-058-04,0
h07-051b-03,388
g07-030-07,352
g06-011b-10,333
n06-092-04,588
b03-087-02,102
a04-092-03,64
h06-079-06,384
r06-126-08,671
l04-026-04,481
n03-113-01,579
c04-066-05,163
n03-064-02,572
m01-000-05,499
r03-056-07,663
f04-057-05,279
l01-016-04,458
n04-149-05,585
m03-110-04,542
a01-077u-04,0
n02-033-02,562
p03-096-02,567
c03-081e-08,154
a03-020-07,45
g06-031n-02,345
g06-045n-00,345
g06-011i-02,340
a03-063-02,55
h02-008-04,363
a03-014-09,43
c04-028-06,160
e02-094-02,227
h07-037a-01,387
g07-018a-01,351
f02-040-07,264
g06-045k-02,342
a01-011u-00,0
m03-062-04,540
c03-016c-03,152
d06-072-04,207
a05-053-02,0
n06-100-04,588
r02-109-01,650
j06-022-10,415
n04-068-07,583
g06-050m-01,344
b04-010-08,107
n06-133-00,588
n01-031-02,555
l01-195-01,474
p02-144-09,609
c03-084b-07,151
a01-107-03,18
p03-151-01,627
g01-074-07,300
j06-014-00,384
a03-043-05,52
d04-016-01,185
m02-106-09,527
a04-092-09,64
m02-055-09,522
c03-003e-04,154
a01-011x-00,6
n04-060-02,583
a04-003-01,58
f01-053-05,250
p02-081-09,599
g06-042f-03,337
h02-035-08,370
e01-086-02,214
a06-070-03,77
n03-103-05,577
d04-021-06,186
f04-053-06,279
b05-032-09,116
g04-039-03,320
g06-050j-09,341
l07-138-03,497
g07-084-03,355
g04-032-03,274
g06-045f-01,337
g07-000a-10,294
a01-102-04,16
a03-040-06,51
f02-003-00,258
j04-094-08,411
f04-024-04,275
m02-080-01,528
a02-037-07,26
b01-084-07,92
f01-135-04,255
b04-187-00,114
m04-081-01,546
b06-079-09,130
m02-066-03,524
p02-090-06,598
e07-101-03,248
c02-030-06,142
c02-059-10,146
h02-024-05,368
j04-098-05,412
c03-084b-06,151
j04-094-07,411
f07-084b-02,291
d06-030-02,174
j06-008-08,384
k07-063a-05,454
e01-092-06,215
b04-169-07,113
m01-090-07,511
n04-190-01,586
f01-139-01,217
a04-089-02,63
r06-111-06,671
e07-090-05,247
k07-166-03,456
c06-052-05,126
c06-014-00,129
c03-094d-09,153
g01-070-05,300
n06-119-03,588
a04-000-03,58
g06-026e-03,336
c03-087b-08,151
e01-113-00,216
j07-015-05,393
c06-011-00,173
c01-066-05,136
m04-123-09,547
a05-004-05,65
k04-099-03,448
h04-007-08,330
n06-186-00,551
b03-092-05,102
g04-036-03,320
n02-037-08,562
h07-017-04,385
d04-111-11,196
g01-043-07,299
g07-077a-09,354
h07-075a-00,392
r06-070-00,670
j04-080-04,410
e04-132-02,241
b05-067-06,118
e01-050-03,213
j04-094-03,411
p06-088-09,634
j07-012-01,393
b01-049-01,90
m04-152-06,548
k04-149-05,452
g06-031o-05,346
k04-103-01,448
g07-022b-01,352
m01-038-07,505
b01-049-02,90
l04-026-02,481
p03-142-00,626
l01-095-08,463
e02-018-05,220
f04-028-01,275
d06-091-06,202
k04-106-00,449
f07-028a-07,288
f07-042a-05,285
n02-157-00,570
p03-029-02,617
d01-118-05,181
c02-017-09,139
c03-084e-02,154
p02-115-04,603
d06-082-05,174
a05-108-01,0
f04-083-04,283
c06-039-03,123
r03-007-06,658
e07-105-00,248
c03-007f-01,155
h02-004-08,362
a01-026-02,9
a01-091-07,16
l04-012-03,480
d04-032-02,187
a01-038-04,7
a03-009-05,41
h04-082-10,383
d04-032-04,187
d06-086-05,208
e04-000-01,158
b06-032-02,130
g06-037e-04,336
a05-025-02,0
p02-076-10,599
a05-084-05,0
g06-011n-08,345
p03-027-04,616
a01-003-01,2
l01-095-05,463
h07-054a-05,389
d07-089-09,209
f01-075-01,253
a06-070-02,77
c03-084b-04,151
h07-000-00,355
d04-101-00,195
g06-011j-00,341
d06-111-06,203
c03-003f-02,155
e07-003-04,244
f07-024b-06,287
p02-144-08,609
f07-088a-09,292
l01-187-06,473
c06-116-10,133
b04-026-02,108
c04-116-01,168
n01-052-04,557
f07-028a-03,288
l04-062-02,483
e07-003-01,244
b04-107-04,111
g06-050f-00,337
f07-019a-07,288
b06-071-04,128
p03-096-09,567
f02-040-02,264
g06-037i-08,340
a04-103-04,64
a01-038-05,7
b01-018-07,88
a02-004-02,22
k04-110-04,450
r02-000-03,636
c02-000-02,137
h06-003-09,349
k02-076-04,425
p06-047-10,634
g01-022-01,297
k04-061-00,444
g06-026c-02,334
k07-185-05,456
b04-034-00,108
b06-064-08,133
n04-052-08,583
m01-125-09,516
f04-093-09,193
k04-163-01,453
a01-014-01,7
c03-000c-01,152
m01-000-03,499
a01-068u-02,0
f04-083-00,283
d06-008-03,173
m04-113-08,547
l03-008-02,478
k04-079-01,446
b01-079-02,91
a05-058-01,0
n06-140-05,588
c02-030-01,142
a04-054-05,61
g07-028b-03,352
g06-026d-00,335
h06-000-02,349
b01-073-04,91
c06-103-05,129
n03-091-01,576
f04-004-01,272
r03-007-05,658
c04-017-05,159
f04-064-08,280
e06-003-01,204
e06-015-04,204
c06-000-00,130
e04-127-03,243
b01-038-00,89
e02-025-04,222
g07-030-05,352
m01-121-06,513
f01-058-06,250
n02-120-07,315
c03-021a-01,150
j06-051-01,415
k02-102-04,428
e01-107-02,216
l04-093-01,486
g01-037-09,298
b06-027-00,129
m02-072-01,526
e04-079-01,238
n04-114-04,584
b01-038-10,89
m04-231-01,550
g06-050r-07,348
r02-010-06,639
k01-051-09,417
m04-007-03,544
n01-057-07,558
n03-097-07,577
g07-022a-03,351
g07-026b-00,352
e01-102-00,215
p06-042-05,634
e06-049-09,205
c03-016d-04,153
f07-019b-09,287
e06-003-10,204
h06-082-09,384
d06-082-04,174
a01-043u-05,0
e04-103-03,242
a01-049u-09,0
n04-183-02,586
e07-083-05,247
c03-021a-09,150
g06-037r-02,348
r03-007-01,658
d04-075-02,192
a04-081-08,63
r02-065-03,644
k07-067a-01,454
k02-102-03,428
p03-033-02,618
c03-094a-01,150
e04-052-05,235
r02-060-06,643
c03-007-03,156
d01-123-00,181
g06-042k-01,342
p02-127-00,605
a03-054-09,53
p02-101-01,600
g06-047h-03,339
a05-053-01,0
h07-066b-03,390
f07-028b-05,289
d06-041-02,208
h07-063a-01,389
r02-146-03,655
p03-112-03,567
c03-081e-02,154
m02-106-07,527
c06-083-02,174
f04-071-02,281
a06-119-03,84
k04-093-06,447
e04-030-02,233
m04-100-00,546
e07-086-01,247
l04-130-08,490
m02-095-08,532
g06-018c-04,334
r02-003-01,637
f04-096-07,193
c03-081a-05,150
h07-063a-00,389
m04-012-00,544
b04-202-02,114
b04-147-03,112
r06-066-03,670
e07-090-00,247
a01-058x-03,14
a05-073-09,0
n02-146-05,81
a04-103-06,64
a02-124-03,37
p03-023-02,615
g06-037l-07,343
b06-053-04,127
r06-000-00,635
g07-071a-02,354
d06-072-07,207
c03-021e-02,154
a04-089-07,63
n06-123-03,588
a01-068u-04,0
b02-097-07,97
h01-027-07,360
h06-092-03,384
b06-093-01,125
r02-006-05,638
p06-058-06,634
f07-032a-10,288
b01-084-06,92
j01-042-05,394
n06-123-02,588
g06-037m-04,344
l01-065-04,461
l01-199-03,475
g04-088-08,328
g06-042k-04,342
h07-037a-02,387
n01-031-01,555
g06-018d-01,335
a01-091-08,16
g06-047k-02,342
n06-100-09,588
f04-020-04,274
b04-026-03,108
l03-004-05,477
c03-021e-01,154
g01-074-01,300
m03-114-04,542
e02-100-02,228
a01-087u-02,0
g06-050b-06,333
c04-080-02,165
g06-018i-06,340
b02-097-05,97
a03-047-01,37
g06-011b-01,333
r02-065-04,644
g06-042j-01,341
e07-079-10,247
k01-051-02,417
a02-062-03,31
a02-072-00,33
d06-111-01,203
n06-163-07,551
a05-113-08,0
e07-098-02,248
b05-050-05,117
b02-097-00,97
g06-018d-03,335
f07-039a-05,285
a02-106-01,37
b06-110-03,126
h07-030-07,386
f04-007-06,273
g04-052-05,322
n02-062-02,565
e04-034-04,234
r06-106-07,671
r02-006-07,638
g06-018r-04,348
m04-190-06,549
k07-067a-05,454
r06-011-02,635
b04-175-07,113
e01-035-01,212
a01-082u-03,0
a03-023-01,46
k04-068-03,445
m01-022-00,502
h07-028a-04,387
r03-026-09,659
h07-080-04,391
j07-012-06,393
g07-010b-04,350
f01-066-04,251
g06-037b-01,333
f07-101a-07,294
